packet_size,flow_duration,protocol_type,packets_per_flow,bytes_per_flow,connection_frequency,dns_entropy,src_port,dst_port,label
33.0,0.000233,17,4,644,17167.38197,3.2922436482399458,52012,53,0
2.5,8.754888,6,14,11615,1.599106693,0.0,15112,80,1
120.4,0.627908,6,10,1519,15.92589997,0.0,38672,80,0
2.5,4.104856,6,12,11615,2.923366861,0.0,54528,80,1
41.0,0.000182,17,4,292,21978.02198,2.914811040745305,56480,53,0
2.222222222,9.155158,6,15,11615,1.638420659,0.0,60244,80,1
2.222222222,2.666063,6,14,11615,5.251188738,0.0,52102,80,1
2.857142857,7.965096,6,13,11615,1.632120944,0.0,23348,80,1
0.0,6e-05,6,2,0,33333.33333,0.0,55528,44501,1
26.0,0.000258,17,4,274,15503.87597,3.6834194850245154,7806,53,0
0.0,8.9e-05,6,2,0,22471.91011,0.0,52368,5987,1
33.0,0.000177,17,4,164,22598.87006,3.960111173639781,61101,53,0
52.0,0.030395,17,2,166,65.8002961,2.793444256168069,61809,53,0
0.0,6.3e-05,6,2,0,31746.03175,0.0,49025,3905,1
2.222222222,23.678206,6,15,11615,0.63349394,0.0,33495,80,1
0.0,0.000112,6,2,0,17857.14286,0.0,48416,902,1
0.0,8.7e-05,6,2,0,22988.50575,0.0,42254,901,1
35.0,0.030912,17,4,172,129.3995859,2.8527302488876716,55230,53,0
0.0,7.2e-05,6,2,0,27777.77778,0.0,47339,49165,1
2.857142857,1.417681,6,12,11615,8.464527634,0.0,38839,80,1
0.0,5.7e-05,6,2,0,35087.7193,0.0,42514,6779,1
0.0,3.8e-05,6,2,0,52631.57895,0.0,37122,99,1
48.0,0.069363,17,2,231,28.8338163,3.1328644762166564,62218,53,0
56.125,30.701524,6,15,974,0.488575095,0.0,6041,80,0
35.0,0.060771,17,6,402,98.73130276,2.643276926108136,51921,53,0
98.0,15.33868,6,20,4038,1.303893164,0.0,55874,443,0
0.0,6.2e-05,6,2,0,32258.06452,0.0,57182,19842,1
69.5,19.48376,17,4,384,0.205299182,3.710713362018338,60717,53,0
740.9090909,113.192016,6,44,22588,0.388719996,0.0,52399,80,0
36.0,0.091713,17,6,272,65.42147787,2.5182851567107076,55043,53,0
135.7272727,118.041821,6,35,9330,0.296505084,0.0,52322,3268,0
31.0,0.024709,17,4,290,161.8843336,3.6218733568437607,40119,53,0
36.0,0.04735,17,4,290,84.47729673,4.301048922273099,58135,53,0
2.5,4.596886,6,12,11615,2.610462822,0.0,53994,80,1
0.0,5.9e-05,6,2,0,33898.30508,0.0,53832,4045,1
0.0,5.6e-05,6,2,0,35714.28571,0.0,62959,60020,1
47.0,0.023589,17,2,110,84.78528128,3.537423661324376,60079,53,0
47.0,0.024061,17,4,350,166.2441295,4.049240643687309,8936,53,0
70.3,4.059876,6,22,4653,5.418884715,0.0,58792,443,0
32.0,0.000351,17,4,184,11396.0114,4.375528641134878,13902,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,34114,1433,1
2.5,3.529865,6,14,11615,3.966157346,0.0,17291,80,1
38.0,0.000203,17,4,248,19704.4335,3.602595643166602,4255,53,0
44.75,0.348138,6,16,4134,45.95878646,0.0,51932,443,0
2.5,3.043922,6,14,11615,4.599329418,0.0,61809,80,1
44.0,0.000182,17,4,276,21978.02198,4.287605530491721,39100,53,0
30.0,0.000169,17,4,324,23668.63905,4.129493313758227,63606,53,0
2.5,4.279471,6,14,11615,3.27143238,0.0,54511,80,1
0.0,4.1e-05,6,2,0,48780.4878,0.0,42452,7911,1
2.5,10.074647,6,14,11615,1.389626852,0.0,15654,80,1
0.0,1.8e-05,6,2,0,111111.1111,0.0,35609,8009,1
0.0,3.3e-05,6,2,0,60606.06061,0.0,49536,30,1
30.0,0.000165,17,4,248,24242.42424,4.213742373962109,7183,53,0
32.0,0.031144,17,4,160,128.4356537,4.392796693144397,52036,53,0
376.3571429,11.927495,6,27,12163,2.263677327,0.0,57631,443,0
2.857142857,11.433654,6,12,11615,1.049533246,0.0,18731,80,1
0.0,4.1e-05,6,2,0,48780.4878,0.0,64231,1218,1
2.5,4.084891,6,13,11615,3.182459459,0.0,59045,80,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,42816,5120,1
48.5,55.832275,17,4,314,0.071643149,3.766394601562153,61819,53,0
0.0,4.2e-05,6,2,0,47619.04762,0.0,56340,1972,1
0.0,4e-06,6,2,0,500000.0,0.0,53704,34572,1
30.0,0.000191,17,4,324,20942.40838,3.409873737410803,60228,53,0
23.0,0.000221,17,4,92,18099.54751,2.5030988298077084,19845,53,0
44.0,0.023548,17,2,175,84.93290301,3.879289972160287,60855,53,0
33.0,0.031152,17,4,344,128.4026708,3.9422496712365644,37839,53,0
1932.5,7.559859,6,15,11615,1.98416399,0.0,80,57997,0
42.0,0.03135,17,4,274,127.5917065,4.310483472141898,58234,53,0
0.0,2e-05,6,2,0,100000.0,0.0,38558,8090,1
0.0,5.2e-05,6,2,0,38461.53846,0.0,36894,5087,1
0.0,4e-05,6,2,0,50000.0,0.0,56383,9535,1
0.0,5e-05,6,2,0,40000.0,0.0,60768,2725,1
2.857142857,9.467027,6,13,11615,1.373187168,0.0,52940,80,1
133.8181818,119.977683,6,21,12482,0.175032552,0.0,50628,80,0
0.0,7.9e-05,6,2,0,25316.4557,0.0,45002,255,1
0.0,7.2e-05,6,2,0,27777.77778,0.0,54812,50800,1
55.55555556,0.130625,6,19,4660,145.4545455,0.0,54531,443,0
55.0,0.000171,17,4,284,23391.81287,3.497513921617405,51331,53,0
37.0,0.000152,17,4,180,26315.78947,2.918679204665689,57221,53,0
47.0,0.060148,17,2,162,33.25131343,3.4716741850903863,60795,53,0
57.0,0.06162,17,2,242,32.45699448,3.4075460437669483,62015,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,45002,2038,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,35298,5998,1
49.0,0.061091,17,2,140,32.73804652,4.484773681015774,60908,53,0
0.0,9.3e-05,6,2,0,21505.37634,0.0,51887,7100,1
2.5,7.247876,6,14,11615,1.931600375,0.0,61987,80,1
2.5,9.88543,6,12,11615,1.213907741,0.0,31738,80,1
2.222222222,1.904703,6,15,11615,7.875243542,0.0,21298,80,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,36438,8292,1
2.222222222,2.69766,6,13,11615,4.818991274,0.0,55655,80,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,38709,1041,1
49.0,0.059447,17,2,130,33.64341346,3.357807065733388,60052,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,59486,55600,1
44.0,0.030602,17,2,104,65.35520554,4.220450616931711,60487,53,0
0.0,6.9e-05,6,2,0,28985.50725,0.0,43564,5033,1
58.0,0.000164,17,4,360,24390.2439,2.989605011284496,61406,53,0
51.0,0.023706,17,2,118,84.36682696,3.24452592795798,60443,53,0
2.222222222,7.922348,6,15,11615,1.893378074,0.0,42041,80,1
79.90909091,10.230099,6,21,5755,2.052766058,0.0,42007,443,0
39.0,0.025226,17,4,230,158.5665583,3.5221979222888615,54065,53,0
292.2941176,60.981393,6,33,8571,0.541148675,0.0,46415,443,0
0.0,1e-05,6,2,0,200000.0,0.0,34850,901,1
31.0,0.060895,17,4,188,65.686838,2.659817514317427,62012,53,0
0.0,2e-05,6,2,0,100000.0,0.0,35613,10778,1
2.5,23.350393,6,14,11615,0.599561643,0.0,34784,80,1
44.0,0.000232,17,4,752,17241.37931,3.5870903165862376,61150,53,0
2.857142857,10.807712,6,11,11615,1.01779174,0.0,15060,80,1
43.0,0.000199,17,4,228,20100.50251,3.349122913604228,56544,53,0
2.5,4.217473,6,12,11615,2.845305708,0.0,51193,80,1
85.57142857,5.060884,6,14,782,2.766315134,0.0,57190,443,0
2.222222222,5.262405,6,15,11615,2.850407751,0.0,58697,80,1
55.66666667,46.05325,6,18,1287,0.390851894,0.0,40254,80,0
45.0,0.049788,17,2,246,40.17032217,4.35505413424874,60794,53,0
0.0,4.2e-05,6,2,0,47619.04762,0.0,50436,787,1
2.857142857,3.887921,6,12,11615,3.086482467,0.0,18910,80,1
2.857142857,7.132903,6,12,11615,1.682344482,0.0,32997,80,1
0.0,2.8e-05,6,2,0,71428.57143,0.0,43924,9081,1
101.7173913,61.417919,6,107,47864,1.742162576,0.0,49732,443,0
90.66666667,0.246772,6,17,4660,68.88950124,0.0,51101,443,0
0.0,5.6e-05,6,2,0,35714.28571,0.0,45344,211,1
0.0,3.5e-05,6,2,0,57142.85714,0.0,42254,65129,1
35.0,0.000177,17,4,244,22598.87006,3.4623846129021336,62856,53,0
82.42857143,115.158966,6,39,9583,0.338662297,0.0,5130,80,0
57.33333333,98.634498,17,6,474,0.060830644,4.009399908943173,62370,53,0
66.55555556,5.350052,6,15,771,2.803711067,0.0,48486,443,0
32.0,0.216179,17,4,700,18.50318486,3.3470990174480386,51064,53,0
47.0,0.030478,17,8,724,262.484415,2.7310727272833373,65435,53,0
0.0,4.7e-05,6,2,0,42553.19149,0.0,64915,1840,1
2.5,4.255844,6,12,11615,2.819652224,0.0,57943,80,1
32.0,0.0004,17,4,700,10000.0,4.044520284200335,63000,53,0
37.41176471,61.315505,6,31,4635,0.505581745,0.0,54024,443,0
29.66666667,5.351882,6,21,5664,3.923853329,0.0,39034,443,0
2.0,5.448861,6,16,11615,2.936393496,0.0,55170,80,1
28.0,0.000215,17,4,454,18604.65116,3.4761693698898357,59847,53,0
0.0,2.1e-05,6,2,0,95238.09524,0.0,52332,545,1
36.0,0.031965,17,4,312,125.1368684,2.8770138346071326,15384,53,0
52.0,0.062085,17,2,120,32.2139003,2.8389641585900462,61411,53,0
41.0,0.000163,17,4,228,24539.8773,3.61214496934341,54827,53,0
0.0,7.6e-05,6,2,0,26315.78947,0.0,38444,4005,1
34.0,0.000245,17,4,648,16326.53061,3.8698254520787954,55448,53,0
148.2272727,118.163279,6,46,8852,0.389291837,0.0,2360,443,0
48.0,0.016509,17,2,96,121.1460416,0.0,123,123,0
55.0,0.060816,17,2,166,32.88608261,3.1514491369473174,61757,53,0
0.0,5.7e-05,6,2,0,35087.7193,0.0,33342,2800,1
2.5,2.93261,6,12,11615,4.091918121,0.0,53131,80,1
38.0,0.000153,17,4,184,26143.79085,4.100340236230759,56786,53,0
28.0,0.000261,17,4,624,15325.6705,2.516955931299655,57694,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,36080,6101,1
46.91304348,116.203024,6,45,8314,0.387253261,0.0,56256,443,0
2.5,7.038845,6,14,11615,1.988962678,0.0,34605,80,1
38.0,0.061817,17,6,646,97.0606791,3.074626803850185,51713,53,0
43.64285714,119.029904,6,28,5985,0.235235004,0.0,54349,443,0
56.0,0.046765,17,2,148,42.76702662,3.4937875786602546,62537,53,0
90.0,0.418471,17,26,2340,62.13094814,0.0,54366,5355,0
98.21428571,47.490768,6,25,7822,0.526418103,0.0,54545,80,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,54966,3801,1
2.5,5.668571,6,14,11615,2.469758251,0.0,36260,80,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,35480,48080,1
43.0,0.096342,17,2,325,20.75937805,2.7716812711130467,61097,53,0
0.0,4.5e-05,6,2,0,44444.44444,0.0,64299,11110,1
2.5,4.833082,6,13,11615,2.689795042,0.0,21554,80,1
51.0,0.06018,17,2,118,33.23363244,3.948530289911862,62036,53,0
0.0,3.1e-05,6,2,0,64516.12903,0.0,34497,5222,1
56.0,0.000243,17,4,480,16460.90535,3.8305487501221682,55101,53,0
2.5,10.870429,6,14,11615,1.287897653,0.0,50783,80,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,60768,9091,1
0.0,6.5e-05,6,2,0,30769.23077,0.0,36448,1027,1
2.222222222,3.068726,6,14,11615,4.562153806,0.0,64022,80,1
2.222222222,22.965266,6,15,11615,0.653160299,0.0,17618,80,1
61.0,100.251822,17,6,783,0.059849286,4.08967426068863,61292,53,0
0.0,4.5e-05,6,2,0,44444.44444,0.0,54212,144,1
41.5,27.160029,6,32,19127,1.178201982,0.0,51616,443,0
44.0,0.0311,17,6,376,192.926045,2.918656275466958,60806,53,0
2.857142857,1.985014,6,12,11615,6.045297414,0.0,59344,80,1
37.0,0.061362,17,4,228,65.1869235,3.056099342740784,45522,53,0
64.0,0.024062,17,2,181,83.11861026,2.713937249104699,61455,53,0
2.222222222,1.21912,6,16,11615,13.12422075,0.0,60467,80,1
2.857142857,11.880791,6,12,11615,1.01003376,0.0,51986,80,1
28.17916667,10.758582,6,582,552178,54.09634838,0.0,49643,80,0
52.06666667,0.116351,6,30,19130,257.8404999,0.0,51817,443,0
2.222222222,4.30936,6,16,11615,3.712848312,0.0,63421,80,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,39240,1102,1
74.0,0.000204,17,4,552,19607.84314,3.155873767942632,60396,53,0
34.0,0.024108,17,4,206,165.9200265,2.577023271038084,52858,53,0
2.5,6.400523,6,13,12990,2.031084022,0.0,21823,80,1
0.0,6.6e-05,6,2,0,30303.0303,0.0,54812,1600,1
47.0,0.077514,17,4,320,51.60358129,3.1687368171445804,58039,53,0
2.5,2.044988,6,13,11615,6.357005518,0.0,49330,80,1
8.0,0.134171,6,50,616,372.6587713,0.0,35144,21,0
0.0,5.352896,6,6,0,1.120888581,0.0,40922,80,0
2.222222222,6.758021,6,15,11615,2.219584698,0.0,49191,80,1
0.75,54.878717,6,15,6,0.273330005,0.0,6503,80,0
102.6923077,0.140771,6,21,4149,149.1784529,0.0,49684,443,0
16.71428571,4.107596,6,10,189,2.434514008,0.0,35016,443,0
67.0,41.721487,6,10,773,0.23968465,0.0,52474,80,0
2.5,6.177492,6,14,11615,2.266291887,0.0,20852,80,1
20.5,4.232132,6,9,169,2.126587734,0.0,6907,443,0
2.5,10.090722,6,12,11615,1.189211238,0.0,27035,80,1
31.0,0.000255,17,4,230,15686.27451,3.621856465595708,58003,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,58812,1277,1
0.0,7.5e-05,6,2,0,26666.66667,0.0,49726,54045,1
0.0,1.1e-05,6,2,0,181818.1818,0.0,33830,6667,1
65.0,0.046945,17,2,211,42.60304612,3.4027963046506025,60706,53,0
43.0,0.25355,17,2,224,7.887990534,3.967096246455066,60132,53,0
35.0,0.000254,17,4,620,15748.0315,3.823537461889898,57247,53,0
36.64285714,116.236388,6,58,22077,0.498983158,0.0,54590,443,0
31.0,0.000174,17,4,230,22988.50575,4.0780107211103385,59703,53,0
94.0,0.030634,17,2,270,65.28693608,3.88207682071499,62521,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,58056,1072,1
54.0,0.059795,17,2,164,33.44761268,3.8078996503676272,60619,53,0
55.0,0.030695,17,2,126,65.15719173,3.453588510202908,61625,53,0
0.0,3.8e-05,6,2,0,52631.57895,0.0,35454,84,1
49.0,0.024193,17,2,114,82.66854049,3.583531681354183,60329,53,0
0.0,5.626527,6,7,0,1.244106711,0.0,58418,80,0
2.5,6.28122,6,13,11615,2.069661626,0.0,61312,80,1
2.5,4.016802,6,14,11615,3.485359746,0.0,24357,80,1
59.31818182,117.676174,6,40,4591,0.339915878,0.0,49659,443,0
747.8235294,10.20976,6,35,18231,3.428092335,0.0,60274,443,0
42.0,0.208941,6,14,4229,67.0045611,0.0,51487,443,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,41249,7001,1
22.0,0.000169,17,4,152,23668.63905,4.286776305553766,65161,53,0
2.222222222,4.569883,6,16,11615,3.501183728,0.0,55863,80,1
36.0,0.057394,17,4,218,69.69369621,2.6008155093226386,25648,53,0
35.0,0.000158,17,4,172,25316.4557,2.556066989768112,53920,53,0
2.5,11.364252,6,14,11615,1.231933259,0.0,51006,80,1
0.0,6.1e-05,6,2,0,32786.88525,0.0,63910,32771,1
44.0,0.023882,17,4,258,167.49016,2.6044712800004124,60352,53,0
2.5,5.591334,6,13,11615,2.32502655,0.0,17756,80,1
0.0,1.5e-05,6,2,0,133333.3333,0.0,42922,54045,1
30.0,0.061314,17,6,384,97.85693316,3.0677109510365566,57064,53,0
2.5,9.322844,6,14,11615,1.501687682,0.0,51070,80,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,32828,6689,1
23.0,0.000195,17,4,92,20512.82051,4.306705964482015,13004,53,0
0.0,1.4e-05,6,2,0,142857.1429,0.0,53490,16000,1
2.222222222,8.027202,6,14,11615,1.744069727,0.0,51682,80,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,51090,3351,1
50.5,27.38731,17,4,386,0.146053044,3.144995014257902,61633,53,0
135.7272727,107.117635,6,35,9330,0.326743584,0.0,53006,389,0
2.222222222,12.001225,6,14,11615,1.166547582,0.0,23230,80,1
45.0,0.057444,17,8,604,139.2660678,2.8023463553824683,58581,53,0
38.0,0.023717,17,4,258,168.6553949,2.8029326823671066,53853,53,0
0.0,2.8e-05,6,2,0,71428.57143,0.0,34868,407,1
0.0,6.2e-05,6,2,0,32258.06452,0.0,34852,10778,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,51546,9091,1
0.0,2.3e-05,6,2,0,86956.52174,0.0,44029,1999,1
47.0,0.048611,17,2,155,41.14295118,3.0753121104835413,60547,53,0
0.0,0.000119,6,2,0,16806.72269,0.0,59478,1658,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,58056,3827,1
47.0,0.06668,17,2,222,29.9940012,3.294534960393216,62092,53,0
2.857142857,10.200699,6,12,11615,1.176389971,0.0,28977,80,1
56.0,0.078796,17,2,193,25.38199909,3.3492379001902806,60918,53,0
55.21052632,90.351168,6,35,5712,0.387377394,0.0,51808,443,0
0.0,4.5e-05,6,2,0,44444.44444,0.0,45423,4444,1
2.5,0.500023,6,13,11615,25.99880406,0.0,58527,80,1
40.0,0.190695,17,2,196,10.48795197,3.304791704111649,61405,53,0
2.5,6.087868,6,13,12990,2.135394526,0.0,59233,80,1
0.0,6.9e-05,6,2,0,28985.50725,0.0,33830,4899,1
2.5,7.210224,6,12,11615,1.664303356,0.0,62001,80,1
0.0,7.5e-05,6,2,0,26666.66667,0.0,43924,406,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,34212,6969,1
471.5384615,60.769548,6,28,6712,0.460757088,0.0,2936,80,0
37.0,0.031209,17,4,438,128.1681566,4.284370623160373,18132,53,0
35.0,0.095679,17,4,298,41.80645701,3.44175208766752,20733,53,0
55.0,0.030669,17,2,238,65.21242949,2.823334690724189,61759,53,0
2.5,6.46953,6,13,11615,2.009419541,0.0,39036,80,1
2.5,8.585618,6,14,11615,1.630633928,0.0,55932,80,1
42.0,0.000204,17,4,246,19607.84314,3.4128290603954863,65334,53,0
0.0,3.7e-05,6,2,0,54054.05405,0.0,38110,49160,1
0.0,5.3e-05,6,2,0,37735.84906,0.0,34025,1025,1
52.0,0.030598,17,2,120,65.36374926,2.7050976150437243,60805,53,0
2.857142857,12.041647,6,12,11615,0.99654142,0.0,29899,80,1
45.0,0.00016,17,4,212,25000.0,4.3561087880711655,55471,53,0
35.0,0.00014,17,4,172,28571.42857,3.4094200816317697,57197,53,0
32.0,0.000249,17,4,322,16064.25703,3.877936348888301,28869,53,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,46296,1840,1
85.8,0.075748,6,10,1287,132.0166869,0.0,50333,80,0
21.125,64.336326,6,12,261,0.186519821,0.0,7433,443,0
87.66666667,60.65397,6,28,5480,0.461635075,0.0,52844,443,0
89.0,0.02379,17,2,306,84.06893653,4.000019470964281,60113,53,0
31.0,0.000204,17,4,222,19607.84314,3.0419913073968265,34572,53,0
94.14285714,117.637027,6,41,5870,0.348529719,0.0,53476,443,0
41.0,0.030338,17,2,184,65.92392379,3.3556762075724444,60909,53,0
2.5,4.481837,6,13,11615,2.90059634,0.0,58388,80,1
0.0,5.1e-05,6,2,0,39215.68627,0.0,64318,1047,1
0.0,1.8e-05,6,2,0,111111.1111,0.0,36490,8021,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,34212,49152,1
0.0,7e-06,6,2,0,285714.2857,0.0,45423,3003,1
28.36363636,63.113469,6,118,82569,1.869648458,0.0,3907,443,0
45.77777778,5.178111,6,18,3880,3.476171137,0.0,50642,443,0
39.0,0.000199,17,4,258,20100.50251,3.0270312823180543,59029,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,46960,2119,1
34.0,0.023652,17,4,250,169.1188906,3.579255325068223,59277,53,0
2.5,10.186718,6,12,11615,1.178004535,0.0,60886,80,1
28.5,0.000128,6,6,114,46875.0,0.0,40594,389,0
50.0,0.000229,17,4,456,17467.24891,3.2789177841085193,52417,53,0
44.75,0.266095,6,15,4134,56.370845,0.0,52340,443,0
55.14285714,47.928277,6,25,6597,0.521612742,0.0,52516,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,55191,8701,1
27.0,0.030847,17,4,272,129.6722534,4.437783623022809,61639,53,0
20.5,5.190898,6,9,169,1.733804055,0.0,55272,443,0
410.5294118,47.988024,6,40,9282,0.833541302,0.0,2438,80,0
2.857142857,10.224728,6,11,11615,1.07582324,0.0,64768,80,1
105.0,0.20536,17,2,226,9.738994936,3.7975020047317734,60374,53,0
36.1,5.431247,6,19,5534,3.49827581,0.0,3399,443,0
2.5,8.957719,6,14,11615,1.562897876,0.0,58885,80,1
0.0,8e-05,6,2,0,25000.0,0.0,54812,1556,1
0.0,1.4e-05,6,2,0,142857.1429,0.0,33418,2910,1
0.0,4.8e-05,6,2,0,41666.66667,0.0,47339,1009,1
72.75,0.61067,6,7,291,11.46281953,0.0,45326,80,0
2.857142857,8.182288,6,11,11615,1.344367248,0.0,20790,80,1
81.0,0.031947,17,2,290,62.60368736,3.613013173407568,61513,53,0
2.5,1.835644,6,13,11615,7.081983217,0.0,55066,80,1
2.222222222,6.843542,6,15,11615,2.191847438,0.0,53045,80,1
42.0,0.000178,17,4,246,22471.91011,4.02774769257853,52344,53,0
26.92307692,5.420693,6,23,6961,4.242999926,0.0,44130,443,0
23.0,0.000155,17,4,92,25806.45161,3.8402688735328145,60207,53,0
39.0,0.047635,17,2,134,41.98593471,3.1141844426384746,61335,53,0
53.06557377,51.070035,6,323,393837,6.324648103,0.0,52821,443,0
53.33333333,75.974509,6,36,4970,0.473843141,0.0,56244,443,0
37.0,0.000148,17,4,228,27027.02703,4.086286590601117,55827,53,0
50.0,0.079946,17,2,128,25.0168864,3.818955939379333,60237,53,0
83.93333333,117.533502,6,29,5863,0.24673816,0.0,56461,443,0
44.0,0.085923,17,6,400,69.82996404,3.1192684835351066,62442,53,0
31.0,0.084265,17,6,388,71.20393995,2.8546991294135626,49807,53,0
32.0,0.000151,17,4,160,26490.06623,3.284180588752502,30647,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,39570,1862,1
47.0,0.071133,17,2,227,28.11634544,3.632793804867827,61378,53,0
2.857142857,6.174738,6,12,11615,1.943402295,0.0,63943,80,1
0.0,2e-06,6,2,0,1000000.0,0.0,58274,18988,1
35.83333333,61.787615,6,23,2393,0.372242884,0.0,56422,80,0
38.0,0.024092,17,4,246,166.0302175,2.8396075654137087,54997,53,0
0.0,0.000729,6,2,0,2743.484225,0.0,56464,8080,1
30.0,0.047176,17,4,222,84.7888757,2.980071856482799,17916,53,0
66.0,0.023683,17,4,428,168.8975214,3.9155357153274357,62408,53,0
2.5,10.262027,6,14,11615,1.364252891,0.0,55908,80,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,44033,54328,1
46.27777778,32.385911,6,35,8745,1.080716859,0.0,51122,443,0
2.857142857,4.000268,6,13,11615,3.249782265,0.0,24887,80,1
61.0952381,118.557933,6,39,6605,0.328953103,0.0,55859,80,0
0.0,0.000559,6,2,0,3577.817531,0.0,53683,8080,1
0.0,6.7e-05,6,2,0,29850.74627,0.0,52332,1309,1
39.0,0.000158,17,4,230,25316.4557,3.776916223237013,52942,53,0
36.0,0.106934,17,4,466,37.40625058,2.505227528915098,57952,53,0
30.0,0.000249,17,4,404,16064.25703,3.3847044626711664,26334,53,0
0.0,6.8e-05,6,2,0,29411.76471,0.0,49025,2035,1
0.0,5.5e-05,6,2,0,36363.63636,0.0,47714,8254,1
47.0,0.000321,17,4,304,12461.05919,4.032525521059241,19939,53,0
2.857142857,5.822854,6,11,11615,1.889107987,0.0,58141,80,1
2.222222222,1.192296,6,15,11615,12.58076853,0.0,55024,80,1
36.0,0.062406,17,4,230,64.09640099,3.064141359148385,24866,53,0
0.0,7.6e-05,6,2,0,26315.78947,0.0,53049,3369,1
36.0,0.000308,17,4,394,12987.01299,3.7140293279460286,25200,53,0
32.0,0.000266,17,4,700,15037.59398,4.224564055342732,63211,53,0
2.5,4.74287,6,12,11615,2.530113623,0.0,65305,80,1
32.0,0.000143,17,4,160,27972.02797,2.58380207208674,50089,53,0
0.0,9.8e-05,6,2,0,20408.16327,0.0,45423,5030,1
0.0,6.8e-05,6,2,0,29411.76471,0.0,37876,8600,1
33.0,0.000157,17,4,164,25477.70701,4.457000934896504,60710,53,0
41.0,0.000204,17,4,258,19607.84314,3.901674416359114,58412,53,0
44.0,0.18034,17,2,104,11.09016303,4.309535826850542,61611,53,0
2.5,7.19298,6,13,11615,1.80731769,0.0,64548,80,1
55.0,0.048252,17,2,174,41.44905911,2.836340902697604,61598,53,0
44.0,0.059637,17,4,288,67.07245502,2.965924963913179,57677,53,0
48.0,0.047724,17,4,314,83.81527114,2.637637457006678,57206,53,0
2.5,12.219683,6,14,11615,1.145692568,0.0,57635,80,1
44.0,0.049388,17,2,116,40.49566696,4.002907560791376,62350,53,0
0.0,2.4e-05,6,2,0,83333.33333,0.0,54812,32771,1
2.222222222,1.762569,6,14,11615,7.942951453,0.0,53103,80,1
2.857142857,1.317955,6,13,11615,9.863766214,0.0,61874,80,1
90.0,0.05035,17,4,474,79.44389275,3.644684348188524,62675,53,0
37.0,0.000233,17,4,256,17167.38197,3.9889573317875398,37945,53,0
2.5,9.938721,6,14,11615,1.408631956,0.0,59062,80,1
40.0,0.000155,17,4,192,25806.45161,4.265207997422038,64993,53,0
2.857142857,3.983982,6,14,11615,3.514072102,0.0,53990,80,1
2.857142857,7.886709,6,12,11615,1.5215472,0.0,38672,80,1
2.857142857,10.002923,6,11,11615,1.099678564,0.0,59374,80,1
0.0,0.000979,6,4,0,4085.801839,0.0,55894,445,1
38.0,0.239863,17,4,388,16.67618599,3.568229468233474,51028,53,0
2.857142857,2.524365,6,13,11615,5.149809952,0.0,19239,80,1
0.0,3.2e-05,6,2,0,62500.0,0.0,39376,3013,1
30.0,0.06061,17,4,326,65.99571028,2.891042437445046,27140,53,0
71.23529412,60.401392,6,37,30329,0.612568664,0.0,52249,443,0
46.0,0.030666,17,2,108,65.2188091,3.8553991475570566,61523,53,0
34.0,0.058175,17,6,332,103.1370864,3.597136812686191,52736,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,33503,57294,1
38.0,0.269514,17,4,236,14.84152957,3.1713835176491143,51620,53,0
9.269230769,90.832084,6,58,34929,0.638540893,0.0,55467,80,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,45854,1198,1
0.0,0.000133,6,2,0,15037.59398,0.0,56383,135,1
52.0,0.115131,17,2,164,17.37151593,3.341315609375064,60413,53,0
0.0,6.1e-05,6,2,0,32786.88525,0.0,33050,1087,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,62393,1065,1
46.0,0.017317,17,2,222,115.4934457,3.2043098286038356,62455,53,0
2.222222222,8.927734,6,16,12990,1.792168091,0.0,21427,80,1
38.84615385,0.222999,6,23,4721,103.139476,0.0,37868,443,0
14.47619048,115.849703,6,43,13134,0.371170567,0.0,50158,80,0
51.0,0.000177,17,4,332,22598.87006,2.5928592350047728,59347,53,0
2.857142857,4.018879,6,12,11615,2.985907264,0.0,26421,80,1
